,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Iddate,Idchg,machg,TradingDate_x,Symbol_x,ShortName,PE,PB,PS,Turnover,Liquidility,Symbol_y,TradingDate_y,Volatility,Beta1,Cor1,NonSysRisk1,Rsq1,ARsq1,time
38,300274.SZ,20140929,19.78,20.11,19.38,19.56,19.79,-0.23,-1.16,66827.87,131663.7845,20140929,0.9804,0.008785522929032341,20140929,300274,阳光电源,70.714731,6.250144,6.037376,0.02345,9.8e-05,300274.0,20140929,0.539226,1.458071,0.387949,0.044221,0.150505,0.147079,38
39,300274.SZ,20140930,19.66,19.99,19.46,19.7,19.56,0.14,0.72,48467.15,95240.5075,20140930,0.9631,0.007552106947161574,20140930,300274,阳光电源,71.220869,6.294879,6.080589,0.017,9.7e-05,300274.0,20140930,0.531654,1.447628,0.391106,0.043602,0.152964,0.149549,39
0,600851.SH,20140925,8.0,8.08,7.86,7.9,8.0,-0.1,-1.25,206630.47,164786.111,20140925,0.0652,-0.003202937483111179,20140925,600851,海欣股份,145.822353,2.965464,7.558193,0.01712,9.5e-05,600851.0,20140925,0.338126,1.222343,0.528063,0.031751,0.27885,0.275943,0
1,600851.SH,20140926,7.89,7.96,7.8,7.84,7.9,-0.06,-0.76,138331.31,108888.625,20140926,0.1115,0.004520846123793332,20140926,600851,海欣股份,144.714841,2.942941,7.500789,0.01146,9.4e-05,600851.0,20140926,0.336234,1.210328,0.520999,0.030571,0.27144,0.268502,1
2,600851.SH,20140929,7.88,8.19,7.86,8.08,7.84,0.24,3.06,237722.15,190870.76,20140929,0.4256,0.008727511259368992,20140929,600851,海欣股份,149.144888,3.033031,7.730405,0.01969,9.7e-05,600851.0,20140929,0.33745,1.214873,0.521199,0.030821,0.271649,0.268712,2
3,600851.SH,20140930,8.06,8.12,7.97,8.07,8.08,-0.01,-0.12,180432.03,145060.285,20140930,0.2612,0.006806916016412812,20140930,600851,海欣股份,148.960302,3.029278,7.720838,0.01495,9.3e-05,600851.0,20140930,0.337209,1.216251,0.52005,0.030643,0.270452,0.26751,3
4,600851.SH,20141008,8.12,8.23,8.0,8.18,8.07,0.11,1.36,217931.16,177295.11,20141008,0.8006,0.02552961570499135,20141008,600851,海欣股份,150.99074,3.070569,7.826078,0.01805,7.7e-05,600851.0,20141008,0.337069,1.224867,0.524514,0.031145,0.275115,0.272192,4
5,600851.SH,20141009,8.18,8.85,8.13,8.46,8.18,0.28,3.42,345598.97,292265.654,20141009,0.276,0.0022245150337707464,20141009,600851,海欣股份,156.159127,3.175674,8.093964,0.02863,9.7e-05,600851.0,20141009,0.33862,1.231542,0.524692,0.031461,0.275302,0.272379,5
6,600851.SH,20141010,8.4,8.71,8.36,8.59,8.46,0.13,1.54,271193.18,231687.533,20141010,-0.6207,0.0022594670927940097,20141010,600851,海欣股份,158.558736,3.224473,8.218339,0.02247,8.7e-05,600851.0,20141010,0.33713,1.214837,0.515822,0.030145,0.266072,0.263113,6
7,600851.SH,20141013,8.55,8.67,8.37,8.54,8.59,-0.05,-0.58,194547.06,166394.62,20141013,-0.3593,0.009715830778847856,20141013,600851,海欣股份,157.635809,3.205704,8.170502,0.01612,7.4e-05,600851.0,20141013,0.337184,1.215731,0.516222,0.030202,0.266485,0.263527,7
8,600851.SH,20141014,8.54,8.64,8.33,8.46,8.54,-0.08,-0.94,203952.68,172552.776,20141014,-0.2762,-0.005116997232644249,20141014,600851,海欣股份,156.159127,3.175674,8.093964,0.0169,7e-05,600851.0,20141014,0.337327,1.218904,0.517007,0.030321,0.267297,0.264342,8
9,600851.SH,20141015,8.46,8.77,8.41,8.61,8.46,0.15,1.77,279291.19,240940.12,20141015,0.6016,0.019718542177436404,20141015,600851,海欣股份,158.927906,3.23198,8.237474,0.02314,7.1e-05,600851.0,20141015,0.337731,1.226865,0.518486,0.030567,0.268828,0.265879,9
10,600851.SH,20141016,8.53,8.8,8.36,8.38,8.61,-0.23,-2.67,298433.34,256429.004,20141016,-0.7234,-0.009925959693250275,20141016,600851,海欣股份,154.682445,3.145644,8.017425,0.02472,7.5e-05,600851.0,20141016,0.335066,1.222042,0.521403,0.030395,0.271861,0.268925,10
11,600851.SH,20141017,8.31,8.5,7.81,7.99,8.38,-0.39,-4.65,260624.64,211727.774,20141017,-0.6499,-0.0036388750677655013,20141017,600851,海欣股份,147.48362,2.999248,7.644299,0.02159,9.3e-05,600851.0,20141017,0.338273,1.234222,0.521419,0.030957,0.271878,0.268942,11
12,600851.SH,20141020,8.05,8.25,8.03,8.08,7.99,0.09,1.13,113833.08,92475.877,20141020,0.6639,0.015633830728918774,20141020,600851,海欣股份,149.144888,3.033031,7.730405,0.00943,9.7e-05,600851.0,20141020,0.337462,1.229573,0.518377,0.030448,0.268715,0.265766,12
13,600851.SH,20141021,8.11,8.28,8.05,8.1,8.08,0.02,0.25,121754.13,99515.63,20141021,-0.7244,-0.009626155391586955,20141021,600851,海欣股份,149.514058,3.040539,7.74954,0.01009,8.9e-05,600851.0,20141021,0.33747,1.225136,0.517278,0.03032,0.267576,0.264623,13
14,600851.SH,20141022,8.07,8.21,7.79,7.85,8.1,-0.25,-3.09,155230.69,123688.805,20141022,-0.5601,-0.017950832232689784,20141022,600851,海欣股份,144.899427,2.946695,7.510356,0.01286,0.000104,600851.0,20141022,0.325108,1.251158,0.551303,0.031691,0.303935,0.301129,14
15,600851.SH,20141023,7.88,7.89,7.65,7.73,7.85,-0.12,-1.53,106412.54,82236.141,20141023,-1.0374,-0.012743254991417152,20141023,600851,海欣股份,142.684404,2.90165,7.395548,0.00882,0.000111,600851.0,20141023,0.323967,1.243782,0.547417,0.03103,0.299665,0.296841,15
16,600851.SH,20141024,7.73,7.83,7.67,7.8,7.73,0.07,0.91,82193.73,63675.135,20141024,-0.006,0.005456625472279875,20141024,600851,海欣股份,143.9765,2.927926,7.46252,0.00681,0.000113,600851.0,20141024,0.32357,1.245074,0.548641,0.031092,0.301007,0.298189,16
17,600851.SH,20141027,7.75,7.9,7.71,7.9,7.8,0.1,1.28,65657.35,51470.314,20141027,-0.5144,0.017243057479354285,20141027,600851,海欣股份,145.822353,2.965464,7.558193,0.00544,0.000123,600851.0,20141027,0.322905,1.245446,0.550026,0.03112,0.302528,0.299716,17
18,600851.SH,20141028,7.96,8.08,7.91,8.05,7.9,0.15,1.9,109881.75,88096.88,20141028,2.071,0.018857092386503904,20141028,600851,海欣股份,148.591132,3.02177,7.701703,0.0091,0.000129,600851.0,20141028,0.323117,1.241774,0.550624,0.031229,0.303187,0.300378,18
19,600851.SH,20141029,8.06,8.22,8.02,8.12,8.05,0.07,0.87,159562.73,129632.705,20141029,1.5039,0.0010421474191968372,20141029,600851,海欣股份,149.883229,3.048047,7.768674,0.01322,0.000125,600851.0,20141029,0.323164,1.244185,0.553203,0.031532,0.306034,0.303236,19
20,600851.SH,20141030,8.12,8.24,8.05,8.08,8.12,-0.04,-0.49,131651.73,107121.212,20141030,0.7605,0.001341065060385338,20141030,600851,海欣股份,149.144888,3.033031,7.730405,0.01091,0.000121,600851.0,20141030,0.31501,1.203685,0.545739,0.029243,0.297832,0.295,20
21,600851.SH,20141031,8.08,8.17,7.92,8.04,8.08,-0.04,-0.5,159516.98,128096.042,20141031,1.2171,-0.005746137443417787,20141031,600851,海欣股份,148.406547,3.018016,7.692136,0.01322,0.000116,600851.0,20141031,0.314442,1.190932,0.541327,0.028668,0.293035,0.290184,21
22,600851.SH,20141103,8.06,8.24,8.04,8.24,8.04,0.2,2.49,188908.75,154219.062,20141103,0.4072,0.002341902963436171,20141103,600851,海欣股份,152.098252,3.093092,7.883482,0.01565,0.000161,600851.0,20141103,0.312952,1.178632,0.534971,0.027746,0.286194,0.283316,22
23,600851.SH,20141104,8.25,8.4,8.2,8.29,8.24,0.05,0.61,186647.53,155081.975,20141104,0.0265,-0.009152664642760211,20141104,600851,海欣股份,153.021178,3.11186,7.931319,0.01546,0.0001,600851.0,20141104,0.312754,1.179257,0.535593,0.027775,0.28686,0.283984,23
24,600851.SH,20141105,8.28,8.33,8.12,8.13,8.29,-0.16,-1.93,119131.35,97514.107,20141105,-0.47,0.006267908309455672,20141105,600851,海欣股份,150.067814,3.0518,7.778242,0.00987,0.000133,600851.0,20141105,0.305778,1.167954,0.541816,0.027245,0.293564,0.290716,24
25,600851.SH,20141106,8.14,8.17,8.02,8.15,8.13,0.02,0.25,115757.18,93805.258,20141106,0.2732,0.007574084706090112,20141106,600851,海欣股份,150.436984,3.059308,7.797376,0.00959,0.000106,600851.0,20141106,0.305719,1.175301,0.54264,0.027318,0.294458,0.291613,25
26,600851.SH,20141107,8.15,8.28,7.95,7.97,8.15,-0.18,-2.21,192109.0,156163.558,20141107,-0.3171,-0.012053737754498361,20141107,600851,海欣股份,147.11445,2.99174,7.625164,0.01592,0.000113,600851.0,20141107,0.305855,1.174787,0.541419,0.027219,0.293135,0.290284,26
27,600851.SH,20141114,7.78,7.91,7.6,7.78,7.97,-0.19,-2.38,192341.9,149170.178,20141114,-0.2729,-0.0014990650161496033,20141114,600851,海欣股份,143.60733,2.920419,7.443385,0.01593,0.000121,600851.0,20141114,0.306824,1.176856,0.540644,0.027313,0.292296,0.289442,27
28,600851.SH,20141117,7.74,7.88,7.65,7.83,7.78,0.05,0.64,132384.79,102973.466,20141117,-0.1942,0.012296858071505934,20141117,600851,海欣股份,144.530256,2.939188,7.491222,0.01097,0.000113,600851.0,20141117,0.306783,1.176499,0.54056,0.027297,0.292205,0.289351,28
29,600851.SH,20141118,7.81,7.83,7.7,7.78,7.83,-0.05,-0.64,79095.97,61374.108,20141118,-0.7131,0.0014915568607756224,20141118,600851,海欣股份,143.60733,2.920419,7.443385,0.00655,0.000112,600851.0,20141118,0.306784,1.175797,0.540604,0.027303,0.292253,0.289399,29
30,600851.SH,20141119,7.8,8.14,7.76,8.13,7.78,0.35,4.5,197415.52,157426.006,20141119,-0.219,0.00736950952248594,20141119,600851,海欣股份,150.067814,3.0518,7.778242,0.01636,0.000131,600851.0,20141119,0.309637,1.172984,0.533105,0.027068,0.284201,0.281315,30
31,600851.SH,20141120,8.03,8.26,8.03,8.21,8.13,0.08,0.98,170985.59,139634.392,20141120,0.0683,-0.005930413295603731,20141120,600851,海欣股份,151.544496,3.08183,7.85478,0.01417,0.000125,600851.0,20141120,0.307749,1.164291,0.53189,0.026623,0.282907,0.280016,31
32,600851.SH,20141121,8.21,8.34,8.13,8.31,8.21,0.1,1.22,203452.42,167837.077,20141121,1.3916,0.008164021888927397,20141121,600851,海欣股份,153.390349,3.119368,7.950454,0.01686,0.00012,600851.0,20141121,0.305569,1.147195,0.52816,0.02589,0.278953,0.276046,32
33,600851.SH,20141124,8.46,8.61,8.33,8.42,8.31,0.11,1.32,374867.6,318189.615,20141124,1.8533,0.0015268518074409432,20141124,600851,海欣股份,155.420786,3.160659,8.055694,0.03106,0.000114,600851.0,20141124,0.303762,1.137162,0.530866,0.025842,0.281818,0.278922,33
34,600851.SH,20141125,8.5,8.62,8.42,8.53,8.42,0.11,1.31,380230.7,324548.562,20141125,1.3707,0.011581593965757975,20141125,600851,海欣股份,157.451224,3.20195,8.160935,0.0315,0.000108,600851.0,20141125,0.303941,1.139389,0.533777,0.026161,0.284918,0.282035,34
35,600851.SH,20141126,8.54,8.64,8.46,8.52,8.53,-0.01,-0.12,252009.42,215146.414,20141126,1.4312,0.004450195682363489,20141126,600851,海欣股份,157.266639,3.198197,8.151368,0.02088,0.000101,600851.0,20141126,0.303001,1.127277,0.52706,0.025349,0.277793,0.27488,35
36,600851.SH,20141127,8.59,8.84,8.49,8.79,8.52,0.27,3.17,393631.28,340749.497,20141127,1.0037,0.005929446690247753,20141127,600851,海欣股份,162.250441,3.299548,8.409686,0.03261,0.0001,600851.0,20141127,0.304449,1.137207,0.529743,0.025872,0.280627,0.277727,36
37,600851.SH,20141128,8.82,8.95,8.7,8.74,8.79,-0.05,-0.57,353083.8,311365.416,20141128,1.9901,0.0005900145636503762,20141128,600851,海欣股份,161.327515,3.280779,8.361849,0.02925,9.5e-05,600851.0,20141128,0.303615,1.104844,0.518197,0.024617,0.268528,0.265579,37
38,600851.SH,20141201,8.71,8.78,8.47,8.47,8.74,-0.27,-3.09,281505.41,241553.353,20141201,-0.0999,-0.002828907101377731,20141201,600851,海欣股份,156.343713,3.179428,8.103531,0.02332,0.000128,600851.0,20141201,0.302912,1.093573,0.505799,0.023318,0.255832,0.252831,38
39,600851.SH,20141202,8.45,8.76,8.45,8.75,8.47,0.28,3.31,271682.94,234358.953,20141202,3.1114,0.006628968057659224,20141202,600851,海欣股份,161.5121,3.284533,8.371416,0.02251,0.000134,600851.0,20141202,0.304531,1.093963,0.514224,0.024377,0.264426,0.26146,39
0,000719.SZ,20130822,13.77,13.8,13.45,13.7,13.9,-0.2,-1.44,111213.81,151531.0656,20130822,0.1087,0.007454401268834454,20130822,719,大地传媒,30.550982,3.435116,2.65203,0.12649,0.005107,719.0,20130822,0.446286,1.427188,0.558502,0.062717,0.311925,0.30915,0
1,000719.SZ,20130823,13.64,14.3,13.4,14.23,13.7,0.53,3.87,172908.27,239490.828,20130823,-0.9553,0.04337216624685114,20130823,719,大地传媒,31.732881,3.568007,2.754627,0.19666,0.004613,719.0,20130823,0.447334,1.418536,0.552695,0.061732,0.305472,0.302671,1
2,000719.SZ,20130826,14.0,14.23,13.76,14.12,14.23,-0.11,-0.77,146530.06,205103.0944,20130826,2.0608,0.018634477555639517,20130826,719,大地传媒,31.487581,3.540426,2.733333,0.16666,0.004197,719.0,20130826,0.445585,1.388993,0.543873,0.059298,0.295797,0.292958,2
3,000719.SZ,20130827,14.02,14.1,13.69,13.98,14.12,-0.14,-0.99,115728.88,161132.7991,20130827,0.0864,0.004221596800473737,20130827,719,大地传媒,31.175381,3.505322,2.706232,0.13162,0.003852,719.0,20130827,0.445694,1.387708,0.543324,0.059204,0.295201,0.292359,3
4,000719.SZ,20130828,13.8,14.02,13.28,13.28,13.98,-0.7,-5.01,128830.7,176185.8082,20130828,-0.9877,-0.008112692676450983,20130828,719,大地传媒,29.614382,3.329806,2.570727,0.14653,0.003578,719.0,20130828,0.448454,1.393982,0.541696,0.059553,0.293435,0.290586,4
5,000719.SZ,20130829,13.1,13.54,13.05,13.26,13.28,-0.02,-0.15,72119.22,95822.0284,20130829,-0.5435,0.0005204847944086932,20130829,719,大地传媒,29.569782,3.324791,2.566855,0.08202,0.003323,719.0,20130829,0.448458,1.394889,0.541832,0.059583,0.293582,0.290733,5
6,000719.SZ,20130830,13.09,13.29,12.26,12.45,13.26,-0.81,-6.11,98167.46,125665.49,20130830,-0.1462,-0.06190546967895372,20130830,719,大地传媒,27.763483,3.121693,2.410056,0.11165,0.003134,719.0,20130830,0.452921,1.39919,0.538017,0.059847,0.289463,0.286598,6
7,000719.SZ,20130902,12.49,12.87,12.45,12.64,12.45,0.19,1.53,56048.42,70834.9372,20130902,0.501,0.012912936702843991,20130902,719,大地传媒,28.187183,3.169333,2.446836,0.06375,0.000215,719.0,20130902,0.452344,1.395218,0.536519,0.059343,0.287853,0.284981,7
8,000719.SZ,20130903,12.7,12.98,12.67,12.92,12.64,0.28,2.22,69607.96,89259.6265,20130903,1.5098,0.011575160331612544,20130903,719,大地传媒,28.811583,3.23954,2.501039,0.07917,0.000232,719.0,20130903,0.452843,1.401014,0.538629,0.059943,0.290121,0.287259,8
9,000719.SZ,20130904,12.85,13.21,12.53,12.76,12.92,-0.16,-1.24,87944.25,113493.7653,20130904,-0.2758,0.004870882944178367,20130904,719,大地传媒,28.454783,3.199422,2.470066,0.10002,0.000191,719.0,20130904,0.452918,1.402886,0.538231,0.059884,0.289692,0.286828,9
10,000719.SZ,20130905,12.6,13.72,12.5,13.43,12.76,0.67,5.25,161457.1,215364.2158,20130905,-0.7057,0.05026477263175577,20130905,719,大地传媒,29.948882,3.367416,2.599764,0.18363,0.000204,719.0,20130905,0.455766,1.399528,0.533433,0.059584,0.28455,0.281665,10
11,000719.SZ,20130906,13.26,13.68,13.01,13.48,13.43,0.05,0.37,107591.89,143281.626,20130906,-0.0692,0.027611044417767294,20130906,719,大地传媒,30.060382,3.379953,2.609443,0.12237,0.000168,719.0,20130906,0.455487,1.401041,0.534521,0.059768,0.285713,0.282833,11
12,000719.SZ,20130909,13.6,13.6,12.82,13.07,13.48,-0.41,-3.04,91431.07,119976.3478,20130909,2.7101,0.002258566978193155,20130909,719,大地传媒,29.146083,3.277151,2.530075,0.10399,0.000183,719.0,20130909,0.456025,1.32709,0.513607,0.055292,0.263792,0.260823,12
13,000719.SZ,20130910,13.06,13.2,12.61,12.81,13.07,-0.26,-1.99,66961.8,85753.468,20130910,1.5508,-0.001398710078483023,20130910,719,大地传媒,28.566283,3.211959,2.479745,0.07616,0.00019,719.0,20130910,0.454551,1.313576,0.503991,0.052885,0.254007,0.250999,13
14,000719.SZ,20130911,12.82,12.91,12.02,12.14,12.81,-0.67,-5.23,86047.26,106255.8428,20130911,0.4516,-0.03618395455606571,20130911,719,大地传媒,27.072184,3.043964,2.350047,0.09787,0.000228,719.0,20130911,0.457721,1.316073,0.501616,0.053089,0.251619,0.248601,14
15,000719.SZ,20130912,12.02,12.52,12.02,12.22,12.14,0.08,0.66,49773.13,61246.313,20130912,0.4525,0.014209591474244831,20130912,719,大地传媒,27.250584,3.064023,2.365533,0.05661,0.000214,719.0,20130912,0.457069,1.313038,0.50166,0.052931,0.251663,0.248645,15
16,000719.SZ,20130913,12.2,12.68,12.11,12.55,12.22,0.33,2.7,53135.31,65978.2402,20130913,-0.3138,0.014090113039324947,20130913,719,大地传媒,27.986483,3.146767,2.429414,0.06043,0.000234,719.0,20130913,0.457182,1.302098,0.497407,0.052045,0.247414,0.244379,16
17,000719.SZ,20130916,12.46,12.95,12.28,12.67,12.55,0.12,0.96,67812.85,85781.4683,20130916,-0.3285,0.0018054792369888162,20130916,719,大地传媒,28.254083,3.176855,2.452644,0.07713,0.000223,719.0,20130916,0.457188,1.304279,0.497961,0.052166,0.247965,0.244933,17
18,000719.SZ,20130917,12.6,12.6,12.12,12.16,12.67,-0.51,-4.03,45527.72,55940.7594,20130917,-1.9081,-0.038630308729039387,20130917,719,大地传媒,27.116784,3.048979,2.353919,0.05178,0.000264,719.0,20130917,0.458963,1.31655,0.50266,0.053559,0.252668,0.249654,18
19,000719.SZ,20130918,12.06,12.69,12.01,12.5,12.16,0.34,2.8,57120.08,70908.3368,20130918,-0.1535,0.03716684326350972,20130918,719,大地传媒,27.874983,3.13423,2.419735,0.06497,0.000274,719.0,20130918,0.458397,1.312494,0.501415,0.053156,0.251417,0.248399,19
20,000719.SZ,20130923,12.44,12.97,12.33,12.82,12.5,0.32,2.56,74738.41,94774.3062,20130923,2.8128,0.03677799607072729,20130923,719,大地传媒,28.588583,3.214466,2.481681,0.085,0.000274,719.0,20130923,0.458747,1.316469,0.502453,0.053464,0.252459,0.249445,20
21,000719.SZ,20130924,12.75,13.1,12.63,12.77,12.82,-0.05,-0.39,73509.02,94410.992,20130924,-0.6249,-0.006821799439096554,20130924,719,大地传媒,28.477083,3.201929,2.472002,0.08361,0.000258,719.0,20130924,0.457997,1.323816,0.505951,0.054046,0.255987,0.252987,21
22,000719.SZ,20130925,12.7,13.94,12.65,13.48,12.77,0.71,5.56,166580.64,222614.376,20130925,-0.5896,0.02350606731282867,20130925,719,大地传媒,30.060382,3.379953,2.609443,0.18946,0.000258,719.0,20130925,0.4607,1.318554,0.500949,0.053624,0.250949,0.247929,22
23,000719.SZ,20130926,13.29,13.7,12.83,12.84,13.48,-0.64,-4.75,101231.85,133958.9886,20130926,-2.0229,-0.04682723137722744,20130926,719,大地传媒,28.633183,3.219481,2.485552,0.11514,0.000263,719.0,20130926,0.463271,1.332648,0.506192,0.055343,0.25623,0.253231,23
24,000719.SZ,20130927,12.75,13.29,12.75,13.2,12.84,0.36,2.8,67998.17,89251.7233,20130927,0.389,0.022295235860126716,20130927,719,大地传媒,29.435982,3.309747,2.555241,0.07734,0.000266,719.0,20130927,0.463707,1.340646,0.508381,0.055935,0.258452,0.255461,24
25,000719.SZ,20130930,13.3,14.1,13.15,13.75,13.2,0.55,4.17,108850.73,149310.9506,20130930,0.499,0.03818487909397006,20130930,719,大地传媒,30.662482,3.447653,2.661709,0.1238,0.000267,719.0,20130930,0.46491,1.346093,0.509477,0.056464,0.259567,0.256581,25
26,000719.SZ,20131008,13.69,14.06,13.16,13.57,13.75,-0.18,-1.31,88470.66,119731.8461,20131008,1.9609,0.003243163558634965,20131008,719,大地传媒,30.261082,3.40252,2.626865,0.10062,0.000109,719.0,20131008,0.464134,1.329449,0.503533,0.054964,0.253545,0.250535,26
27,000719.SZ,20131009,13.4,14.02,13.33,13.97,13.57,0.4,2.95,105065.95,144201.255,20131009,-0.1585,0.037763573580192444,20131009,719,大地传媒,31.153081,3.502815,2.704296,0.1195,0.000157,719.0,20131009,0.462085,1.316904,0.498225,0.053346,0.248228,0.245197,27
28,000719.SZ,20131010,15.0,15.37,15.0,15.37,13.97,1.4,10.02,251291.16,385694.2774,20131010,0.2079,-0.023221238938053057,20131010,719,大地传媒,34.27508,3.853849,2.975307,0.28581,0.000191,719.0,20131010,0.471539,1.286212,0.47662,0.051,0.227167,0.22405,28
29,000719.SZ,20131011,15.4,15.45,14.7,15.06,15.37,-0.31,-2.02,179792.39,270789.5984,20131011,0.6007,0.012104080597231448,20131011,719,大地传媒,33.58378,3.77612,2.915297,0.20449,0.000162,719.0,20131011,0.47169,1.263646,0.469869,0.049591,0.220777,0.217635,29
30,000719.SZ,20131014,14.92,15.77,14.87,15.37,15.06,0.31,2.06,176117.74,269278.7586,20131014,0.2532,0.0353777228487564,20131014,719,大地传媒,34.27508,3.853849,2.975307,0.20031,0.000145,719.0,20131014,0.47195,1.267338,0.470018,0.049679,0.220917,0.217775,30
31,000719.SZ,20131015,15.1,15.34,14.6,14.66,15.37,-0.71,-4.62,127141.37,190006.5511,20131015,-0.6821,-0.01345167105810563,20131015,719,大地传媒,32.691781,3.675825,2.837866,0.1446,0.000161,719.0,20131015,0.474441,1.272174,0.469492,0.050074,0.220423,0.217279,31
32,000719.SZ,20131016,14.58,14.77,13.43,13.69,14.66,-0.97,-6.62,105375.66,147067.4236,20131016,-1.81,-0.052291256676974984,20131016,719,大地传媒,30.528682,3.432608,2.650094,0.11985,0.000203,719.0,20131016,0.479489,1.298253,0.47699,0.052723,0.22752,0.224405,32
33,000719.SZ,20131017,13.85,13.91,13.22,13.37,13.69,-0.32,-2.34,67453.63,91747.0935,20131017,-0.2536,-0.01876297834470486,20131017,719,大地传媒,29.815082,3.352372,2.588149,0.07672,0.000209,719.0,20131017,0.479541,1.29782,0.476797,0.052684,0.227335,0.224219,33
34,000719.SZ,20131018,13.46,13.72,13.26,13.47,13.37,0.1,0.75,51162.01,69138.1614,20131018,0.7472,0.003930164008767223,20131018,719,大地传媒,30.038082,3.377446,2.607507,0.05819,0.000198,719.0,20131018,0.477833,1.288089,0.473849,0.051661,0.224533,0.221406,34
35,000719.SZ,20131021,13.45,13.85,13.35,13.84,13.47,0.37,2.75,63374.34,86783.0364,20131021,1.8015,0.02175713317774619,20131021,719,大地传媒,30.863182,3.470219,2.679131,0.07135,0.00021,719.0,20131021,0.477149,1.282468,0.473533,0.051441,0.224233,0.221105,35
36,000719.SZ,20131022,13.81,14.15,13.5,13.66,13.84,-0.18,-1.3,92477.11,128117.9212,20131022,-1.3717,-0.05496610669024471,20131022,719,大地传媒,30.461782,3.425086,2.644287,0.10411,0.0002,719.0,20131022,0.475685,1.275398,0.469156,0.050196,0.220107,0.216963,36
37,000719.SZ,20131023,13.73,13.95,12.82,13.11,13.66,-0.55,-4.03,65810.87,88066.0763,20131023,-1.2376,-0.027132387338219432,20131023,719,大地传媒,29.235283,3.28718,2.537819,0.07409,0.000221,719.0,20131023,0.468044,1.298186,0.487758,0.052342,0.237907,0.234834,37
38,000719.SZ,20131024,12.98,13.22,12.75,13.02,13.11,-0.09,-0.69,37800.06,49285.3749,20131024,-0.3105,-0.002885077736816677,20131024,719,大地传媒,29.034583,3.264614,2.520396,0.04256,0.000215,719.0,20131024,0.465146,1.290491,0.488386,0.05181,0.238521,0.235451,38
39,000719.SZ,20131025,13.0,13.15,12.66,12.9,13.02,-0.12,-0.92,36833.26,47393.0551,20131025,-1.2598,-0.018178577793619866,20131025,719,大地传媒,28.766983,3.234525,2.497167,0.04147,0.000214,719.0,20131025,0.46514,1.28524,0.48801,0.051733,0.238154,0.235082,39
0,002045.SZ,20150721,9.5,10.0,9.32,9.87,9.65,0.22,2.28,310955.17,303914.0575,20150721,0.8571,0.03095343008353102,20150721,2045,国光电器,44.454017,3.126321,2.041477,0.08648,0.007172,2045.0,20150721,0.428786,0.650353,0.370692,0.024938,0.137413,0.133935,0
1,002045.SZ,20150722,9.87,10.35,9.85,10.17,9.87,0.3,3.04,343653.79,347322.0835,20150722,0.7584,0.023777284298326817,20150722,2045,国光电器,45.805202,3.221346,2.103528,0.09557,0.00616,2045.0,20150722,0.429034,0.650143,0.370247,0.024918,0.137083,0.133603,1
2,002045.SZ,20150723,10.32,10.71,9.95,10.69,10.17,0.52,5.11,379950.09,390168.6798,20150723,2.5192,0.046116780292780435,20150723,2045,国光电器,48.147258,3.386056,2.211083,0.10567,0.005406,2045.0,20150723,0.431597,0.66633,0.378325,0.026375,0.14313,0.139675,2
3,002045.SZ,20150724,11.13,11.68,10.5,11.15,10.69,0.46,4.3,490066.89,551375.5669,20150724,-1.7159,-0.010701769025367902,20150724,2045,国光电器,50.219076,3.531761,2.306228,0.13629,0.004814,2045.0,20150724,0.433216,0.650577,0.368515,0.025245,0.135803,0.132318,3
4,002045.SZ,20150727,10.78,11.42,10.04,10.04,11.15,-1.11,-9.96,287458.41,309908.2243,20150727,-7.5857,-0.09878329080825721,20150727,2045,国光电器,45.219689,3.180169,2.07664,0.07994,0.004365,2045.0,20150727,0.446211,0.70467,0.415149,0.033746,0.172349,0.169011,4
5,002045.SZ,20150728,9.07,9.93,9.04,9.04,10.04,-1.0,-9.96,326278.31,298760.8117,20150728,-1.4109,-0.057564965908399546,20150728,2045,国光电器,40.715736,2.863419,1.869803,0.09074,0.003998,2045.0,20150728,0.458908,0.726795,0.418521,0.036046,0.17516,0.171834,5
6,002045.SZ,20150729,9.22,9.38,8.2,9.36,9.04,0.32,3.54,286648.35,253969.2684,20150729,4.1106,0.06554511688879217,20150729,2045,国光电器,42.157001,2.964779,1.935991,0.07972,0.003677,2045.0,20150729,0.459834,0.730497,0.423282,0.037054,0.179167,0.175857,6
7,002045.SZ,20150730,9.14,9.25,8.6,8.6,9.36,-0.76,-8.12,201330.59,182063.1911,20150730,-3.3311,-0.03448468693496398,20150730,2045,国光电器,38.733996,2.724049,1.778795,0.05599,0.003428,2045.0,20150730,0.467964,0.755621,0.433647,0.040141,0.18805,0.184776,7
8,002045.SZ,20150731,8.33,9.1,8.25,8.59,8.6,-0.01,-0.12,177711.27,154943.6335,20150731,-0.1748,-0.023409591852246447,20150731,2045,国光电器,38.688957,2.720881,1.776726,0.04942,0.003184,2045.0,20150731,0.467733,0.753235,0.432897,0.039954,0.187399,0.184123,8
9,002045.SZ,20150803,8.56,8.79,7.8,7.92,8.59,-0.67,-7.8,161782.16,133487.9619,20150803,-1.7187,-0.05698859299903036,20150803,2045,国光电器,35.671308,2.508659,1.638146,0.04499,0.000584,2045.0,20150803,0.474767,0.768993,0.436936,0.041822,0.190913,0.187651,9
